2019/7/21,0.32796434696489185,0.42636730871712236
2019/8/5,0.3216880119400846,0.41197325543539
2019/8/8,0.32524198663246695,0.4013471907081442
2019/8/20,0.3174918486142329,0.40617141620972297
2019/9/7,0.33287833487074064,0.40512595177239225
2019/9/17,0.4018938163678947,0.4163202219047231
2019/9/19,0.338011802240291,0.41195965508882865
2020/7/18,0.33394074728795653,0.39480125070244476
2020/7/23,0.33902260384407484,0.40032239179465895
2020/7/28,0.3255664946891514,0.41049515663615405
2020/7/30,0.3188872843113676,0.4171321366556699
2020/8/4,0.33044356438494965,0.41734942476054976
2020/8/12,0.3427459982838186,0.42220442926348545
2020/8/27,0.32081110890994285,0.39583216388915965
2020/9/11,0.3167751606759489,0.4057072815024547
2020/9/21,0.36528097015451577,0.3972619672528636
2020/10/3,0.38805257628719314,0.43029028144121984
2021/7/8,0.3185561070735316,0.4078037178637813
2021/7/18,0.32889659810155214,0.41206425686335135
2021/7/20,0.32607104277357885,0.4051043597131098
2021/7/25,0.3472329772817861,0.40450880000357625
2021/7/30,0.34439166340920796,0.39949656671613615
2021/8/12,0.3200998205299933,0.40626012456587596
2021/8/24,0.3545689397435076,0.45573599550215865
2021/8/29,0.34529487825978605,0.40748982741326756
2021/9/3,0.34384739376365053,0.4127594109536168
2021/9/26,0.33451939858754454,0.39252937541577776
2021/10/8,0.3593992883459717,0.40217644154920307
2022/7/20,0.3025502907840799,0.39490945825336204
2022/7/25,0.30757377979438283,0.39113027800869166
2022/8/7,0.3242848245008752,0.4089310454139798
2022/8/9,0.3060473930863114,0.40628894777022784
2022/8/12,0.3103134358337091,0.402341408691324
2022/8/14,0.2980500169971483,0.39581258130371977
2022/8/19,0.4473770931902961,0.4657115806505954
2022/9/3,0.34006110645694654,0.39453260094994863
2022/9/11,0.35131968799593666,0.40739290509818904
2022/9/18,0.353250776908202,0.43208062970104266
2022/9/21,0.385847374571401,0.4665987900312709
2022/9/26,0.35715925888096206,0.4256470747935357
2022/9/28,0.3681575723175965,0.41511972756043264
2022/10/1,0.35320605060429255,0.42786565883524674
2022/10/3,0.37333630345912894,0.43174996300206003
2022/10/6,0.2015576692147679,0.29176770886054576
2022/10/8,0.3601436852742767,0.4286813350871144
2022/10/11,0.38318063177775596,0.4454228491936098
2022/10/13,0.37040985624699374,0.40578320442581783
